Battles,RollingWin,OverallWin,Epsilon,Speed,AvgReward,TableSize,Opponent
885000,81.70%,80.71%,0.0100,23.463152922037178,0.6339,26025294,maxbp
886000,80.00%,80.71%,0.0100,23.53407044547479,0.6000,26026651,maxbp
887000,82.10%,80.71%,0.0100,23.913294966685807,0.6419,26028034,maxbp
888000,81.60%,80.71%,0.0100,24.17363736039785,0.6326,26029442,maxbp
889000,82.80%,80.72%,0.0100,24.361244146899114,0.6561,26030777,maxbp
890000,83.00%,80.72%,0.0100,24.18036142229473,0.6593,26032104,maxbp
891000,83.70%,80.72%,0.0100,23.394289260085035,0.6745,26033726,maxbp
892000,80.70%,80.72%,0.0100,23.532192994521694,0.6136,26035115,maxbp
893000,80.30%,80.72%,0.0100,22.717176949649662,0.6060,26036510,maxbp
894000,82.20%,80.72%,0.0100,22.898874770086696,0.6443,26037884,maxbp
895000,83.00%,80.72%,0.0100,24.058594595905507,0.6602,26039268,maxbp
896000,81.80%,80.72%,0.0100,24.28635816505173,0.6362,26040711,maxbp
897000,83.10%,80.73%,0.0100,24.439467815183757,0.6617,26042158,maxbp
898000,81.80%,80.73%,0.0100,24.532789767292662,0.6356,26043432,maxbp
899000,83.60%,80.73%,0.0100,24.56551684800731,0.6725,26044665,maxbp
900000,83.20%,80.73%,0.0100,24.36884468730381,0.6640,26045902,maxbp
901000,82.50%,80.74%,0.0100,23.739218416242604,0.6501,26047227,maxbp
902000,80.90%,80.74%,0.0100,23.997012611356258,0.6181,26048657,maxbp
903000,83.10%,80.74%,0.0100,23.379835107383503,0.6618,26049910,maxbp
904000,81.20%,80.74%,0.0100,23.45609107125499,0.6237,26051299,maxbp
905000,79.90%,80.74%,0.0100,21.590672031431104,0.5984,26052804,maxbp
906000,82.00%,80.74%,0.0100,22.730715663297264,0.6395,26054122,maxbp
907000,82.50%,80.74%,0.0100,23.27253572816053,0.6498,26055539,maxbp
908000,81.50%,80.74%,0.0100,23.570619608370087,0.6306,26056904,maxbp
909000,82.90%,80.75%,0.0100,23.730280831817883,0.6575,26058447,maxbp
910000,82.70%,80.75%,0.0100,23.74369912957553,0.6543,26059788,maxbp
911000,83.30%,80.75%,0.0100,23.352643002950742,0.6660,26061259,maxbp
912000,83.90%,80.75%,0.0100,23.604385346817253,0.6780,26062520,maxbp
913000,81.60%,80.76%,0.0100,22.98254837034693,0.6319,26063738,maxbp
914000,83.40%,80.76%,0.0100,23.226047394519988,0.6681,26065012,maxbp
915000,83.70%,80.76%,0.0100,23.081156516775877,0.6739,26066367,maxbp
916000,84.40%,80.77%,0.0100,23.341535678308524,0.6879,26067772,maxbp
917000,81.40%,80.77%,0.0100,23.609976196800794,0.6284,26069200,maxbp
918000,81.00%,80.77%,0.0100,23.80901231534647,0.6196,26070551,maxbp
919000,83.50%,80.77%,0.0100,23.591094077158402,0.6705,26071872,maxbp
920000,81.80%,80.77%,0.0100,23.472370184717914,0.6357,26073464,maxbp
921000,81.60%,80.77%,0.0100,22.8398302168482,0.6323,26074704,maxbp
922000,83.60%,80.78%,0.0100,23.18036682500363,0.6718,26076170,maxbp
923000,85.80%,80.78%,0.0100,22.38601231185204,0.7161,26077620,maxbp
924000,82.00%,80.78%,0.0100,22.52095005850845,0.6403,26078934,maxbp
925000,82.60%,80.78%,0.0100,24.176067962359266,0.6521,26080351,maxbp
926000,81.90%,80.78%,0.0100,23.826455383513668,0.6380,26081597,maxbp
927000,84.10%,80.79%,0.0100,23.783507471389832,0.6822,26083033,maxbp
928000,83.70%,80.79%,0.0100,23.811549492300006,0.6739,26084417,maxbp
929000,82.90%,80.79%,0.0100,23.693192168823078,0.6581,26085672,maxbp
930000,82.80%,80.80%,0.0100,23.207619082721912,0.6560,26087115,maxbp
931000,83.60%,80.80%,0.0100,22.501444050317073,0.6720,26088526,maxbp
932000,79.20%,80.80%,0.0100,22.80969738624593,0.5839,26089971,maxbp
933000,82.90%,80.80%,0.0100,22.13659089056512,0.6582,26091297,maxbp
934000,83.50%,80.80%,0.0100,22.2967196339622,0.6697,26092489,maxbp
935000,83.80%,80.80%,0.0100,23.797969362170658,0.6762,26093810,maxbp
936000,81.60%,80.80%,0.0100,24.203649100419927,0.6320,26095135,maxbp
937000,83.10%,80.81%,0.0100,24.2841183673217,0.6621,26096478,maxbp
938000,83.00%,80.81%,0.0100,24.31518190715434,0.6595,26097950,maxbp
939000,81.90%,80.81%,0.0100,24.25685876297691,0.6380,26099399,maxbp
940000,82.50%,80.81%,0.0100,23.821691489558372,0.6502,26100676,maxbp
941000,82.40%,80.81%,0.0100,23.5554855045,0.6483,26102048,maxbp
942000,82.10%,80.82%,0.0100,23.779584759793583,0.6418,26103403,maxbp
943000,81.10%,80.82%,0.0100,23.04277497793295,0.6218,26104789,maxbp
944000,83.60%,80.82%,0.0100,23.10078533727916,0.6722,26106169,maxbp
945000,83.00%,80.82%,0.0100,22.965257562046983,0.6601,26107423,maxbp
946000,80.70%,80.82%,0.0100,23.67715416221695,0.6135,26108843,maxbp
947000,80.70%,80.82%,0.0100,23.161621257603766,0.6145,26110502,maxbp
948000,81.40%,80.82%,0.0100,23.459884789579394,0.6275,26112031,maxbp
949000,80.50%,80.82%,0.0100,23.357617328076838,0.6103,26113323,maxbp
950000,81.20%,80.82%,0.0100,23.161784483275305,0.6240,26114502,maxbp
951000,81.00%,80.82%,0.0100,22.854038457801824,0.6206,26115765,maxbp
952000,82.30%,80.83%,0.0100,23.191971392609197,0.6458,26117122,maxbp
953000,82.90%,80.83%,0.0100,22.34252974166986,0.6576,26118600,maxbp
954000,80.90%,80.83%,0.0100,22.428372664860415,0.6179,26119901,maxbp
955000,81.60%,80.83%,0.0100,24.535569167773158,0.6321,26121202,maxbp
956000,82.70%,80.83%,0.0100,24.623313504529317,0.6541,26122525,maxbp
957000,81.90%,80.83%,0.0100,23.924442208176774,0.6379,26123788,maxbp
958000,82.40%,80.84%,0.0100,23.924196720143378,0.6482,26125091,maxbp
959000,83.10%,80.84%,0.0100,23.786718689467076,0.6612,26126244,maxbp
960000,84.50%,80.84%,0.0100,23.70698113350185,0.6902,26127671,maxbp
961000,82.10%,80.84%,0.0100,23.346326249409223,0.6421,26129073,maxbp
962000,82.70%,80.85%,0.0100,23.556439314795938,0.6537,26130312,maxbp
963000,82.10%,80.85%,0.0100,22.850908495102537,0.6419,26131674,maxbp
964000,83.40%,80.85%,0.0100,22.923492712449463,0.6686,26132907,maxbp
965000,83.70%,80.85%,0.0100,24.39925139400871,0.6740,26134164,maxbp
966000,80.10%,80.85%,0.0100,24.657286501335143,0.6019,26135431,maxbp
967000,81.10%,80.85%,0.0100,24.62031151163362,0.6225,26136821,maxbp
968000,82.30%,80.85%,0.0100,24.60151224870019,0.6457,26138344,maxbp
969000,82.50%,80.86%,0.0100,24.468820553908206,0.6498,26139810,maxbp
970000,82.20%,80.86%,0.0100,24.05306124450662,0.6446,26141180,maxbp
971000,84.30%,80.86%,0.0100,23.112471632752943,0.6855,26142355,maxbp
972000,83.50%,80.86%,0.0100,23.337276111915692,0.6699,26143865,maxbp
973000,81.30%,80.86%,0.0100,22.625203054810843,0.6262,26145164,maxbp
