Battles,RollingWin,OverallWin,Epsilon,Speed,AvgReward,TableSize,Opponent
1000,16.30%,16.30%,0.5000,35.18506291105563,-0.6742,30404,maxbp
2000,17.50%,16.90%,0.5000,35.28193132450076,-0.6504,59431,maxbp
3000,20.20%,18.00%,0.5000,34.50179640234862,-0.5956,87496,maxbp
4000,20.00%,18.50%,0.5000,33.63496830808619,-0.6002,114871,maxbp
5000,17.80%,18.36%,0.5000,33.54551876780849,-0.6440,140474,maxbp
6000,19.00%,18.47%,0.5000,34.18782899613597,-0.6198,165725,maxbp
7000,22.10%,18.99%,0.5000,33.64201477540993,-0.5584,189969,maxbp
8000,20.80%,19.21%,0.5000,32.306069457440074,-0.5839,213341,maxbp
9000,21.80%,19.50%,0.5000,32.7604926714754,-0.5636,235938,maxbp
10000,23.40%,19.90%,0.5000,31.052294477155726,-0.5324,258005,maxbp
11000,24.10%,20.28%,0.4982,35.20207172592992,-0.5183,279631,maxbp
12000,22.80%,20.49%,0.4982,32.68545479906832,-0.5441,300939,maxbp
13000,22.90%,20.68%,0.4982,32.716546755077765,-0.5420,321594,maxbp
14000,25.00%,20.99%,0.4982,32.924750622118076,-0.5002,341846,maxbp
15000,25.10%,21.27%,0.4982,32.949993988908076,-0.4975,362131,maxbp
16000,25.70%,21.55%,0.4982,32.62815585147432,-0.4858,381729,maxbp
17000,27.60%,21.91%,0.4982,32.212336794825305,-0.4483,400469,maxbp
18000,25.70%,22.12%,0.4982,32.6381748704574,-0.4861,419151,maxbp
19000,22.10%,22.12%,0.4982,30.59782508564375,-0.5584,437320,maxbp
20000,27.70%,22.39%,0.4982,31.038997086270303,-0.4456,455295,maxbp
21000,27.60%,22.64%,0.4964,34.98440996154329,-0.4483,473293,maxbp
22000,25.70%,22.78%,0.4964,34.48102684191196,-0.4862,490825,maxbp
23000,27.50%,22.98%,0.4964,34.90439038636989,-0.4499,507944,maxbp
24000,27.20%,23.16%,0.4964,34.025553419353024,-0.4560,524669,maxbp
25000,29.30%,23.41%,0.4964,33.550318462553946,-0.4136,540823,maxbp
26000,25.30%,23.48%,0.4964,32.705963728307516,-0.4940,556784,maxbp
27000,28.10%,23.66%,0.4964,33.09212719229146,-0.4384,572530,maxbp
28000,31.50%,23.94%,0.4964,31.337789498295958,-0.3700,587861,maxbp
29000,28.90%,24.11%,0.4964,29.99811150995481,-0.4216,603333,maxbp
30000,24.70%,24.13%,0.4964,30.502505962138645,-0.5059,618332,maxbp
31000,31.00%,24.35%,0.4946,35.04467864320181,-0.3803,633536,maxbp
32000,31.10%,24.56%,0.4946,35.58785543933841,-0.3783,648333,maxbp
33000,27.90%,24.66%,0.4946,35.56968274244392,-0.4419,662991,maxbp
34000,31.10%,24.85%,0.4946,35.09277106506354,-0.3780,677360,maxbp
35000,30.70%,25.02%,0.4946,34.91652956123578,-0.3857,691331,maxbp
36000,30.90%,25.19%,0.4946,35.339691532130814,-0.3819,705374,maxbp
37000,32.60%,25.39%,0.4946,34.2916569679184,-0.3480,719368,maxbp
38000,28.50%,25.47%,0.4946,32.97843183090804,-0.4301,732986,maxbp
39000,30.10%,25.59%,0.4946,33.35449949681175,-0.3982,746456,maxbp
40000,27.70%,25.64%,0.4946,31.681436618953178,-0.4461,759648,maxbp
41000,29.60%,25.74%,0.4928,34.51886790566155,-0.4078,773087,maxbp
42000,32.10%,25.89%,0.4928,35.19161859161629,-0.3584,786015,maxbp
43000,31.10%,26.01%,0.4928,35.134139161191925,-0.3780,798958,maxbp
44000,32.80%,26.17%,0.4928,35.212157559407835,-0.3438,811677,maxbp
45000,33.70%,26.34%,0.4928,34.04639007995492,-0.3263,824484,maxbp
46000,30.70%,26.43%,0.4928,34.54559410351261,-0.3862,836527,maxbp
47000,33.10%,26.57%,0.4928,34.01359469259372,-0.3374,848606,maxbp
48000,33.40%,26.72%,0.4928,32.630710809232006,-0.3325,860815,maxbp
49000,31.40%,26.81%,0.4928,32.859907878746704,-0.3716,872682,maxbp
50000,33.90%,26.95%,0.4928,31.043614017907544,-0.3223,884647,maxbp
51000,30.30%,27.02%,0.4910,34.5447703189653,-0.3945,896479,maxbp
52000,29.70%,27.07%,0.4910,34.899248724140705,-0.4059,908170,maxbp
53000,32.80%,27.18%,0.4910,34.53854199269797,-0.3441,919669,maxbp
54000,32.30%,27.27%,0.4910,34.62376696079945,-0.3540,931169,maxbp
55000,36.60%,27.44%,0.4910,33.42512186219766,-0.2673,942463,maxbp
56000,33.30%,27.55%,0.4910,33.695472261427064,-0.3345,953705,maxbp
57000,32.60%,27.64%,0.4910,32.845925602130286,-0.3480,964936,maxbp
58000,32.90%,27.73%,0.4910,31.51339114891433,-0.3419,975852,maxbp
59000,35.30%,27.85%,0.4910,31.907016442895408,-0.2944,986588,maxbp
60000,31.80%,27.92%,0.4910,30.183822049999257,-0.3637,997523,maxbp
61000,35.10%,28.04%,0.4892,35.04817132289879,-0.2979,1008313,maxbp
62000,34.20%,28.14%,0.4892,35.20041805061919,-0.3167,1019093,maxbp
63000,34.70%,28.24%,0.4892,35.01978659611592,-0.3057,1029498,maxbp
64000,36.40%,28.37%,0.4892,35.00077059326398,-0.2717,1040086,maxbp
65000,32.00%,28.43%,0.4892,34.10416100924061,-0.3604,1050675,maxbp
66000,32.30%,28.49%,0.4892,34.478205927831205,-0.3544,1061024,maxbp
67000,34.40%,28.57%,0.4892,34.048426297353004,-0.3118,1071073,maxbp
68000,36.20%,28.69%,0.4892,32.801769870543424,-0.2752,1080952,maxbp
69000,36.80%,28.80%,0.4892,33.16518265764454,-0.2649,1091363,maxbp
70000,36.50%,28.91%,0.4892,31.490125681121317,-0.2695,1101172,maxbp
71000,35.50%,29.00%,0.4874,35.67338755663793,-0.2898,1110893,maxbp
72000,33.70%,29.07%,0.4874,35.808302985883124,-0.3265,1120647,maxbp
73000,35.80%,29.16%,0.4874,35.47244637808045,-0.2840,1130620,maxbp
74000,33.70%,29.22%,0.4874,35.46510855232777,-0.3261,1140303,maxbp
75000,37.60%,29.34%,0.4874,34.26631435169995,-0.2476,1149912,maxbp
76000,36.70%,29.43%,0.4874,34.579108592904966,-0.2661,1159443,maxbp
77000,35.00%,29.51%,0.4874,33.86099962251954,-0.3006,1168757,maxbp
78000,36.70%,29.60%,0.4874,31.815750547018773,-0.2658,1178127,maxbp
79000,34.30%,29.66%,0.4874,32.106015623208265,-0.3141,1187293,maxbp
80000,37.00%,29.75%,0.4874,30.333674929833744,-0.2599,1196348,maxbp
81000,36.10%,29.83%,0.4856,35.538794917497086,-0.2784,1205532,maxbp
82000,37.60%,29.92%,0.4856,35.43658737177019,-0.2479,1214394,maxbp
83000,34.50%,29.98%,0.4856,34.67924680415538,-0.3101,1223312,maxbp
84000,37.50%,30.07%,0.4856,34.26311603868795,-0.2501,1232358,maxbp
85000,33.80%,30.11%,0.4856,33.8627216310918,-0.3239,1241246,maxbp
86000,37.10%,30.20%,0.4856,32.98621082856137,-0.2578,1250297,maxbp
87000,35.60%,30.26%,0.4856,31.609823204122694,-0.2880,1259009,maxbp
88000,33.50%,30.29%,0.4856,29.801669467780886,-0.3302,1267782,maxbp
89000,33.00%,30.32%,0.4856,30.214997213135472,-0.3399,1276743,maxbp
90000,35.70%,30.39%,0.4856,28.572711885442363,-0.2859,1285365,maxbp
91000,38.50%,30.48%,0.4838,33.237560256838776,-0.2302,1293983,maxbp
92000,39.10%,30.57%,0.4838,33.45568567022593,-0.2181,1302546,maxbp
93000,35.20%,30.62%,0.4838,33.54795599203651,-0.2962,1311194,maxbp
94000,35.70%,30.68%,0.4838,33.95043043166266,-0.2859,1319453,maxbp
95000,36.60%,30.74%,0.4838,33.99758816834416,-0.2677,1327710,maxbp
96000,38.30%,30.82%,0.4838,33.67530965872122,-0.2339,1335828,maxbp
97000,36.80%,30.88%,0.4838,32.870351266884036,-0.2643,1344066,maxbp
