Battles,RollingWin,OverallWin,Epsilon,Speed,AvgReward,TableSize,Opponent
896000,34.40%,26.06%,0.3398,40.182346611836394,-0.3119,5147068,hueristic
897000,31.50%,26.07%,0.3398,39.06377893694187,-0.3700,5149007,hueristic
898000,33.10%,26.07%,0.3398,39.29902889442697,-0.3381,5150829,hueristic
899000,33.50%,26.08%,0.3398,37.64188777003791,-0.3298,5152491,hueristic
900000,31.50%,26.09%,0.3398,37.88486880911846,-0.3704,5154392,hueristic
901000,30.10%,26.09%,0.3380,39.23988845041133,-0.3987,5156226,hueristic
902000,33.20%,26.10%,0.3380,40.39206391414221,-0.3357,5158022,hueristic
903000,31.50%,26.11%,0.3380,40.532027702647675,-0.3702,5159680,hueristic
904000,32.10%,26.12%,0.3380,40.704228283667014,-0.3576,5161484,hueristic
905000,31.60%,26.12%,0.3380,40.41868775090281,-0.3683,5163430,hueristic
906000,30.40%,26.13%,0.3380,39.87295487156406,-0.3920,5165190,hueristic
907000,33.50%,26.13%,0.3380,39.24777664921306,-0.3297,5166940,hueristic
908000,33.90%,26.14%,0.3380,39.57397210882311,-0.3221,5168721,hueristic
909000,30.80%,26.15%,0.3380,37.83054769933527,-0.3840,5170669,hueristic
910000,31.20%,26.15%,0.3380,38.18651460059579,-0.3759,5172518,hueristic
911000,33.00%,26.16%,0.3362,40.39754466995441,-0.3399,5174173,hueristic
912000,33.20%,26.17%,0.3362,40.8199763195118,-0.3366,5175906,hueristic
913000,34.60%,26.17%,0.3362,40.971069657492095,-0.3074,5177595,hueristic
914000,32.80%,26.18%,0.3362,41.15538236441886,-0.3444,5179356,hueristic
915000,33.30%,26.19%,0.3362,40.99492327087526,-0.3336,5181157,hueristic
916000,30.40%,26.19%,0.3362,40.59526220682754,-0.3920,5183128,hueristic
917000,30.40%,26.20%,0.3362,39.913354955102804,-0.3923,5184760,hueristic
918000,30.70%,26.20%,0.3362,40.199819306810284,-0.3857,5186591,hueristic
919000,33.00%,26.21%,0.3362,38.58604909813626,-0.3403,5188381,hueristic
920000,31.70%,26.22%,0.3362,38.723566442182864,-0.3661,5190116,hueristic
921000,32.40%,26.23%,0.3344,40.43880306501982,-0.3526,5191810,hueristic
922000,29.70%,26.23%,0.3344,40.785511893008625,-0.4057,5193620,hueristic
923000,34.10%,26.24%,0.3344,40.67057537019791,-0.3180,5195550,hueristic
924000,33.00%,26.25%,0.3344,40.77452647451034,-0.3401,5197519,hueristic
925000,34.10%,26.25%,0.3344,40.713784343412534,-0.3181,5199198,hueristic
926000,32.30%,26.26%,0.3344,40.170452630340876,-0.3535,5201040,hueristic
927000,33.60%,26.27%,0.3344,39.451822116519274,-0.3282,5202854,hueristic
928000,31.60%,26.28%,0.3344,39.72433282762275,-0.3680,5204751,hueristic
929000,32.40%,26.28%,0.3344,38.26266255919566,-0.3522,5206487,hueristic
930000,32.20%,26.29%,0.3344,38.54300652833531,-0.3558,5208231,hueristic
931000,31.30%,26.30%,0.3326,39.440559011818735,-0.3742,5210052,hueristic
932000,34.00%,26.30%,0.3326,40.492530736348286,-0.3200,5211841,hueristic
933000,35.70%,26.31%,0.3326,40.37654188335824,-0.2860,5213534,hueristic
934000,34.70%,26.32%,0.3326,40.639795125166124,-0.3058,5215182,hueristic
935000,32.90%,26.33%,0.3326,40.39518023078889,-0.3420,5217020,hueristic
936000,35.10%,26.34%,0.3326,39.875608084894864,-0.2979,5218594,hueristic
937000,34.70%,26.35%,0.3326,39.3024581413143,-0.3064,5220340,hueristic
938000,32.20%,26.35%,0.3326,39.59388847018392,-0.3559,5222237,hueristic
939000,32.60%,26.36%,0.3326,37.75390696386731,-0.3480,5223911,hueristic
940000,32.50%,26.37%,0.3326,38.03294530764852,-0.3500,5225437,hueristic
941000,35.30%,26.38%,0.3308,39.452016036260865,-0.2943,5227186,hueristic
942000,33.00%,26.39%,0.3308,40.39579539720096,-0.3395,5228874,hueristic
943000,32.60%,26.39%,0.3308,40.32435338238975,-0.3487,5230538,hueristic
944000,36.20%,26.40%,0.3308,40.41003579001205,-0.2759,5232455,hueristic
945000,33.40%,26.41%,0.3308,40.347343788163485,-0.3321,5234149,hueristic
946000,32.30%,26.42%,0.3308,39.751495906513455,-0.3540,5235851,hueristic
947000,34.80%,26.43%,0.3308,39.20068721282242,-0.3041,5237546,hueristic
948000,33.00%,26.43%,0.3308,39.52193337649886,-0.3399,5239180,hueristic
949000,33.60%,26.44%,0.3308,37.801368887175535,-0.3278,5240804,hueristic
950000,34.20%,26.45%,0.3308,38.13928642346096,-0.3159,5242710,hueristic
951000,31.10%,26.45%,0.3290,40.4794629195039,-0.3784,5244443,hueristic
952000,32.50%,26.46%,0.3290,41.153806900856814,-0.3499,5246241,hueristic
953000,33.90%,26.47%,0.3290,40.94950135831061,-0.3225,5248111,hueristic
954000,33.40%,26.48%,0.3290,41.128470489014525,-0.3317,5249698,hueristic
955000,33.40%,26.48%,0.3290,41.0432099778288,-0.3320,5251236,hueristic
956000,36.50%,26.49%,0.3290,40.43944541098759,-0.2699,5253190,hueristic
957000,33.30%,26.50%,0.3290,39.76422900017254,-0.3340,5254824,hueristic
958000,32.50%,26.51%,0.3290,39.8958956200787,-0.3500,5256627,hueristic
959000,32.60%,26.51%,0.3290,38.12213364533169,-0.3482,5258355,hueristic
960000,34.00%,26.52%,0.3290,38.46053903400426,-0.3199,5259994,hueristic
961000,35.20%,26.53%,0.3272,39.68300140240007,-0.2964,5261534,hueristic
962000,32.10%,26.53%,0.3272,40.22587483797587,-0.3580,5263528,hueristic
963000,33.60%,26.54%,0.3272,40.19956618860136,-0.3281,5265231,hueristic
964000,33.40%,26.55%,0.3272,40.43662820775144,-0.3320,5266874,hueristic
965000,37.10%,26.56%,0.3272,40.37260851022165,-0.2579,5268472,hueristic
966000,31.50%,26.57%,0.3272,39.80554461613353,-0.3700,5270053,hueristic
967000,32.00%,26.57%,0.3272,39.171097299594216,-0.3599,5271810,hueristic
968000,33.20%,26.58%,0.3272,39.442321065864824,-0.3358,5273489,hueristic
969000,33.50%,26.58%,0.3272,37.85466877006884,-0.3304,5275152,hueristic
970000,35.80%,26.59%,0.3272,38.1618468649424,-0.2838,5276879,hueristic
971000,34.60%,26.60%,0.3254,40.09839858278783,-0.3082,5278557,hueristic
972000,33.60%,26.61%,0.3254,40.810194503937566,-0.3281,5280306,hueristic
973000,34.60%,26.61%,0.3254,40.71562276457679,-0.3078,5281872,hueristic
974000,33.60%,26.62%,0.3254,40.897573488522106,-0.3282,5283708,hueristic
975000,34.40%,26.63%,0.3254,40.786512815195096,-0.3121,5285375,hueristic
976000,34.30%,26.64%,0.3254,40.356402218675356,-0.3139,5286978,hueristic
977000,34.60%,26.65%,0.3254,39.59515858458762,-0.3078,5288387,hueristic
978000,35.10%,26.65%,0.3254,39.883402136110355,-0.2979,5289971,hueristic
979000,36.00%,26.66%,0.3254,38.24842288214117,-0.2802,5291758,hueristic
980000,33.20%,26.67%,0.3254,38.46494931355217,-0.3360,5293369,hueristic
981000,33.60%,26.68%,0.3236,39.95708002286705,-0.3281,5295050,hueristic
982000,34.20%,26.68%,0.3236,40.55648966187849,-0.3161,5296717,hueristic
983000,32.30%,26.69%,0.3236,40.597106142023115,-0.3540,5298409,hueristic
984000,32.80%,26.70%,0.3236,40.708174916648254,-0.3441,5300097,hueristic
985000,35.10%,26.71%,0.3236,40.607739990318784,-0.2980,5301640,hueristic
986000,33.80%,26.71%,0.3236,40.19828881463642,-0.3239,5303139,hueristic
987000,34.30%,26.72%,0.3236,39.447696711027426,-0.3137,5304877,hueristic
988000,34.60%,26.73%,0.3236,39.72359731176638,-0.3084,5306489,hueristic
989000,36.10%,26.74%,0.3236,38.071337859556806,-0.2780,5308217,hueristic
990000,34.30%,26.75%,0.3236,38.28392301223698,-0.3139,5309956,hueristic
991000,36.50%,26.76%,0.3218,39.73526785536232,-0.2705,5311771,hueristic
992000,35.30%,26.77%,0.3218,40.27857307949185,-0.2940,5313473,hueristic
993000,34.40%,26.78%,0.3218,40.47812934776809,-0.3118,5315039,hueristic
994000,34.70%,26.78%,0.3218,40.68840430524097,-0.3055,5316865,hueristic
995000,35.00%,26.79%,0.3218,40.624150782880676,-0.3002,5318475,hueristic
996000,32.80%,26.80%,0.3218,40.34976522929534,-0.3440,5320310,hueristic
997000,36.30%,26.81%,0.3218,39.703640929031124,-0.2743,5321996,hueristic
998000,33.50%,26.81%,0.3218,40.05063125255783,-0.3304,5323763,hueristic
999000,33.10%,26.82%,0.3218,38.999905662526395,-0.3377,5325453,hueristic
1000000,31.70%,26.83%,0.3218,39.243824405854745,-0.3661,5327138,hueristic
1001000,33.20%,26.84%,0.3200,40.12248428183591,-0.3365,5328899,hueristic
1002000,34.30%,26.84%,0.3200,40.49887169959446,-0.3139,5330531,hueristic
1003000,36.80%,26.85%,0.3200,40.6599528427849,-0.2642,5332073,hueristic
1004000,32.60%,26.86%,0.3200,40.766880836031774,-0.3479,5333684,hueristic
1005000,34.60%,26.87%,0.3200,40.5584985895001,-0.3078,5335309,hueristic
1006000,33.60%,26.87%,0.3200,40.00130396961071,-0.3280,5336980,hueristic
1007000,33.90%,26.88%,0.3200,39.25171739886687,-0.3219,5338720,hueristic
1008000,33.50%,26.89%,0.3200,39.51895198077976,-0.3300,5340217,hueristic
1009000,32.40%,26.89%,0.3200,37.93121228986224,-0.3522,5341809,hueristic
1010000,36.30%,26.90%,0.3200,38.055244281713236,-0.2740,5343377,hueristic
1011000,35.40%,26.91%,0.3182,40.455678484813355,-0.2919,5345051,hueristic
1012000,33.30%,26.91%,0.3182,40.76062343082306,-0.3344,5346661,hueristic
1013000,33.80%,26.92%,0.3182,40.757161082149935,-0.3242,5348254,hueristic
1014000,35.60%,26.93%,0.3182,40.85131326588545,-0.2879,5349779,hueristic
1015000,31.10%,26.93%,0.3182,40.69007010169745,-0.3781,5351322,hueristic
1016000,34.30%,26.94%,0.3182,40.428502324958764,-0.3138,5352752,hueristic
1017000,35.60%,26.95%,0.3182,39.45947910048284,-0.2881,5354386,hueristic
1018000,31.40%,26.95%,0.3182,39.83588950295265,-0.3719,5356053,hueristic
1019000,30.30%,26.96%,0.3182,38.33850823702349,-0.3942,5357785,hueristic
1020000,37.20%,26.97%,0.3182,38.58471691389898,-0.2557,5359632,hueristic
1021000,33.70%,26.98%,0.3164,40.17409581982528,-0.3259,5361248,hueristic
1022000,34.30%,26.98%,0.3164,40.2131774793516,-0.3145,5362988,hueristic
1023000,36.00%,26.99%,0.3164,40.377836506695786,-0.2802,5364507,hueristic
1024000,34.80%,27.00%,0.3164,40.45731011872914,-0.3037,5366046,hueristic
1025000,32.60%,27.01%,0.3164,40.23871089042888,-0.3483,5367647,hueristic
1026000,34.30%,27.01%,0.3164,39.845215439326864,-0.3140,5369332,hueristic
1027000,32.20%,27.02%,0.3164,39.007155362466904,-0.3558,5371074,hueristic
1028000,34.20%,27.02%,0.3164,39.294626664010394,-0.3157,5372786,hueristic
1029000,35.90%,27.03%,0.3164,37.60133107391737,-0.2822,5374392,hueristic
1030000,34.40%,27.04%,0.3164,37.856771150012854,-0.3119,5375945,hueristic
1031000,35.20%,27.05%,0.3146,39.89761495856166,-0.2963,5377677,hueristic
1032000,36.10%,27.06%,0.3146,40.26709414663819,-0.2777,5379447,hueristic
1033000,33.40%,27.06%,0.3146,40.390798846832865,-0.3322,5381043,hueristic
1034000,36.20%,27.07%,0.3146,40.709011748578234,-0.2759,5382666,hueristic
1035000,36.50%,27.08%,0.3146,40.57856623271323,-0.2702,5384262,hueristic
1036000,33.70%,27.09%,0.3146,40.11084147364163,-0.3261,5385704,hueristic
1037000,34.50%,27.09%,0.3146,39.314702305685294,-0.3098,5387345,hueristic
1038000,33.10%,27.10%,0.3146,39.61956909090998,-0.3377,5388964,hueristic
1039000,34.80%,27.11%,0.3146,37.81999719511498,-0.3040,5390540,hueristic
1040000,33.60%,27.11%,0.3146,38.068544866054054,-0.3284,5392286,hueristic
1041000,35.60%,27.12%,0.3128,40.09546579533955,-0.2879,5393700,hueristic
1042000,35.90%,27.13%,0.3128,40.542066916655706,-0.2819,5395244,hueristic
1043000,33.60%,27.13%,0.3128,40.512567702630996,-0.3284,5396634,hueristic
1044000,34.70%,27.14%,0.3128,40.76670262920512,-0.3061,5398033,hueristic
1045000,34.00%,27.15%,0.3128,40.555647755864854,-0.3202,5399557,hueristic
1046000,36.20%,27.16%,0.3128,40.08672466565716,-0.2760,5401114,hueristic
1047000,36.80%,27.16%,0.3128,39.33783605961838,-0.2636,5402844,hueristic
1048000,37.90%,27.17%,0.3128,39.591848809943215,-0.2422,5404568,hueristic
1049000,32.20%,27.18%,0.3128,37.95279134598077,-0.3563,5406125,hueristic
1050000,35.40%,27.19%,0.3128,38.22253106656434,-0.2918,5407754,hueristic
1051000,33.30%,27.20%,0.3110,40.329155129284224,-0.3339,5409313,hueristic
1052000,33.90%,27.20%,0.3110,40.467735682944515,-0.3222,5410817,hueristic
1053000,34.90%,27.21%,0.3110,40.56178271761403,-0.3022,5412316,hueristic
1054000,34.50%,27.22%,0.3110,40.59650183646536,-0.3101,5414131,hueristic
1055000,34.60%,27.22%,0.3110,40.486917954993025,-0.3079,5415771,hueristic
1056000,34.60%,27.23%,0.3110,40.09837679580731,-0.3077,5417608,hueristic
1057000,36.30%,27.24%,0.3110,39.26053211768244,-0.2743,5419224,hueristic
1058000,36.50%,27.25%,0.3110,39.58561125513848,-0.2698,5420678,hueristic
1059000,36.20%,27.26%,0.3110,38.5374215977631,-0.2761,5422114,hueristic
1060000,35.40%,27.26%,0.3110,38.738427595026536,-0.2919,5423575,hueristic
1061000,33.70%,27.27%,0.3092,40.53071599258699,-0.3262,5425002,hueristic
1062000,36.10%,27.27%,0.3092,40.672960905528214,-0.2781,5426769,hueristic
1063000,33.10%,27.28%,0.3092,40.777286826929966,-0.3381,5428149,hueristic
1064000,35.30%,27.29%,0.3092,40.99322192387117,-0.2938,5429767,hueristic
1065000,35.30%,27.30%,0.3092,40.67028467110632,-0.2939,5431117,hueristic
1066000,34.60%,27.30%,0.3092,40.081473020202715,-0.3082,5432607,hueristic
1067000,35.90%,27.31%,0.3092,39.51189154514302,-0.2820,5434125,hueristic
1068000,34.50%,27.32%,0.3092,39.80064496260686,-0.3100,5435774,hueristic
1069000,37.10%,27.33%,0.3092,38.00432014555778,-0.2583,5437433,hueristic
1070000,34.90%,27.33%,0.3092,38.22123288548607,-0.3014,5439023,hueristic
1071000,33.70%,27.34%,0.3074,39.82665361806852,-0.3263,5440523,hueristic
1072000,34.30%,27.34%,0.3074,40.11582015301995,-0.3142,5442136,hueristic
1073000,36.30%,27.35%,0.3074,40.28724690964191,-0.2739,5443744,hueristic
1074000,36.90%,27.36%,0.3074,40.56722635153323,-0.2615,5445540,hueristic
1075000,38.40%,27.37%,0.3074,40.412641163847496,-0.2324,5447117,hueristic
1076000,35.70%,27.38%,0.3074,40.06365660628249,-0.2857,5448799,hueristic
1077000,35.50%,27.39%,0.3074,39.413432417769286,-0.2904,5450466,hueristic
1078000,34.90%,27.39%,0.3074,39.7859575294225,-0.3012,5452050,hueristic
1079000,35.30%,27.40%,0.3074,38.04447491598176,-0.2945,5453529,hueristic
1080000,35.90%,27.41%,0.3074,38.302866033440644,-0.2824,5455036,hueristic
1081000,37.70%,27.42%,0.3056,40.4323705937152,-0.2461,5456586,hueristic
1082000,36.30%,27.43%,0.3056,40.601600473817506,-0.2743,5458046,hueristic
1083000,36.40%,27.44%,0.3056,40.44911620698961,-0.2719,5459507,hueristic
1084000,32.50%,27.44%,0.3056,40.589739720417256,-0.3501,5460976,hueristic
1085000,36.00%,27.45%,0.3056,40.34415925294512,-0.2800,5462442,hueristic
1086000,36.30%,27.46%,0.3056,39.909538402457514,-0.2742,5463990,hueristic
1087000,37.30%,27.47%,0.3056,39.24345419431368,-0.2539,5465564,hueristic
1088000,35.60%,27.47%,0.3056,39.51833379696761,-0.2876,5467040,hueristic
1089000,34.70%,27.48%,0.3056,37.8092267171602,-0.3063,5468523,hueristic
1090000,35.40%,27.49%,0.3056,38.05456841169565,-0.2919,5469780,hueristic
1091000,37.30%,27.50%,0.3038,40.01444040717552,-0.2544,5471247,hueristic
1092000,36.00%,27.51%,0.3038,40.207517295444596,-0.2800,5472921,hueristic
1093000,33.20%,27.51%,0.3038,40.14325400468288,-0.3359,5474353,hueristic
1094000,36.60%,27.52%,0.3038,40.18488334091971,-0.2681,5475939,hueristic
1095000,36.50%,27.53%,0.3038,39.90946707357924,-0.2697,5477384,hueristic
1096000,36.00%,27.54%,0.3038,39.28506801727279,-0.2804,5478818,hueristic
1097000,37.30%,27.55%,0.3038,38.24077195486632,-0.2540,5480432,hueristic
1098000,34.70%,27.55%,0.3038,38.577955935415105,-0.3057,5481995,hueristic
1099000,33.30%,27.56%,0.3038,36.84485409689557,-0.3343,5483479,hueristic
1100000,36.60%,27.57%,0.3038,37.191431474070335,-0.2679,5485068,hueristic
1101000,34.80%,27.58%,0.3020,39.49325409668794,-0.3042,5486583,hueristic
1102000,34.60%,27.58%,0.3020,40.30490497483641,-0.3078,5488002,hueristic
1103000,35.10%,27.59%,0.3020,40.33071391052077,-0.2980,5489390,hueristic
1104000,34.50%,27.60%,0.3020,40.51149531659266,-0.3101,5490747,hueristic
1105000,33.50%,27.60%,0.3020,40.39041927726686,-0.3302,5492200,hueristic
1106000,36.70%,27.61%,0.3020,39.992679155869446,-0.2660,5493590,hueristic
1107000,37.10%,27.62%,0.3020,39.15162192254308,-0.2579,5495217,hueristic
1108000,35.90%,27.63%,0.3020,39.49570851529166,-0.2818,5496730,hueristic
1109000,36.60%,27.63%,0.3020,37.905952834679475,-0.2684,5498175,hueristic
1110000,36.20%,27.64%,0.3020,38.027637132612305,-0.2758,5499548,hueristic
1111000,35.70%,27.65%,0.3002,39.27436239243535,-0.2862,5501262,hueristic
1112000,34.50%,27.65%,0.3002,39.91560716405049,-0.3101,5502751,hueristic
1113000,40.20%,27.66%,0.3002,40.081132322108886,-0.1961,5504253,hueristic
1114000,38.20%,27.67%,0.3002,40.36384007540966,-0.2358,5505763,hueristic
1115000,36.30%,27.68%,0.3002,40.29792585679095,-0.2740,5507102,hueristic
1116000,38.40%,27.69%,0.3002,40.00495183567867,-0.2323,5508681,hueristic
1117000,36.80%,27.70%,0.3002,39.08277332029998,-0.2633,5510218,hueristic
1118000,37.00%,27.71%,0.3002,39.37469134187372,-0.2605,5511747,hueristic
1119000,34.60%,27.71%,0.3002,37.761620680353964,-0.3080,5513123,hueristic
1120000,36.50%,27.72%,0.3002,37.926995263345724,-0.2700,5514584,hueristic
1121000,36.40%,27.73%,0.2984,39.303306521625174,-0.2723,5515991,hueristic
1122000,36.50%,27.74%,0.2984,40.04289396286046,-0.2698,5517410,hueristic
1123000,36.10%,27.74%,0.2984,40.21819927252526,-0.2783,5518882,hueristic
1124000,37.50%,27.75%,0.2984,40.3828956883831,-0.2498,5520453,hueristic
1125000,34.20%,27.76%,0.2984,40.293560872429126,-0.3161,5521744,hueristic
1126000,37.40%,27.77%,0.2984,39.90745123630092,-0.2519,5523080,hueristic
1127000,34.60%,27.77%,0.2984,39.25797976233491,-0.3076,5524403,hueristic
1128000,34.50%,27.78%,0.2984,39.5662347995535,-0.3104,5525869,hueristic
1129000,36.90%,27.79%,0.2984,38.51554667921769,-0.2617,5527500,hueristic
1130000,35.20%,27.79%,0.2984,38.81786978371374,-0.2963,5528835,hueristic
1131000,32.80%,27.79%,0.2966,39.98321208116248,-0.3443,5530354,hueristic
1132000,36.60%,27.80%,0.2966,40.487799571229175,-0.2679,5531957,hueristic
1133000,36.90%,27.81%,0.2966,40.397222116945144,-0.2620,5533608,hueristic
1134000,39.90%,27.82%,0.2966,40.60721431691884,-0.2017,5535116,hueristic
1135000,35.50%,27.83%,0.2966,40.50394230173679,-0.2905,5536564,hueristic
1136000,33.90%,27.83%,0.2966,40.01966380871483,-0.3220,5538063,hueristic
1137000,34.80%,27.84%,0.2966,39.375099457399685,-0.3041,5539674,hueristic
1138000,35.50%,27.85%,0.2966,39.673984782267965,-0.2895,5541344,hueristic
1139000,34.30%,27.85%,0.2966,38.40458890769681,-0.3144,5542728,hueristic
1140000,36.20%,27.86%,0.2966,38.66605976722475,-0.2758,5544242,hueristic
1141000,38.00%,27.87%,0.2948,39.34475598727923,-0.2401,5545698,hueristic
1142000,37.40%,27.88%,0.2948,39.97979917793231,-0.2524,5547203,hueristic
1143000,37.50%,27.89%,0.2948,39.95986645949932,-0.2498,5548738,hueristic
1144000,38.50%,27.89%,0.2948,40.292485140713296,-0.2303,5550114,hueristic
1145000,36.40%,27.90%,0.2948,40.07976705989936,-0.2720,5551597,hueristic
1146000,34.80%,27.91%,0.2948,39.566576955804074,-0.3038,5553260,hueristic
1147000,36.30%,27.92%,0.2948,38.78348597120179,-0.2741,5554668,hueristic
1148000,34.90%,27.92%,0.2948,39.19604523747116,-0.3020,5556184,hueristic
1149000,36.60%,27.93%,0.2948,37.52767387060782,-0.2681,5557560,hueristic
1150000,35.50%,27.94%,0.2948,37.75138869948058,-0.2898,5558924,hueristic
1151000,34.50%,27.95%,0.2930,39.59269414627158,-0.3103,5560507,hueristic
1152000,36.50%,27.95%,0.2930,39.92232881000159,-0.2699,5561955,hueristic
1153000,37.40%,27.96%,0.2930,40.14346634419292,-0.2518,5563366,hueristic
1154000,34.20%,27.97%,0.2930,40.48640581995173,-0.3165,5564823,hueristic
1155000,37.40%,27.97%,0.2930,40.2671013370489,-0.2514,5566358,hueristic
1156000,36.00%,27.98%,0.2930,39.766601882701515,-0.2802,5567914,hueristic
1157000,39.50%,27.99%,0.2930,39.03573901770634,-0.2102,5569355,hueristic
1158000,37.10%,28.00%,0.2930,39.322429334611186,-0.2579,5570727,hueristic
1159000,35.60%,28.01%,0.2930,38.253328231556786,-0.2880,5572279,hueristic
1160000,38.30%,28.02%,0.2930,38.47393419036852,-0.2341,5573678,hueristic
1161000,36.60%,28.03%,0.2912,39.76063142510924,-0.2683,5575238,hueristic
1162000,38.70%,28.04%,0.2912,39.953471772208026,-0.2259,5576671,hueristic
1163000,37.60%,28.04%,0.2912,40.0613228111436,-0.2476,5578044,hueristic
1164000,36.50%,28.05%,0.2912,40.28182663374012,-0.2705,5579598,hueristic
1165000,36.40%,28.06%,0.2912,40.05679293922469,-0.2718,5581069,hueristic
1166000,35.70%,28.07%,0.2912,39.61846624367988,-0.2861,5582696,hueristic
1167000,34.60%,28.07%,0.2912,38.9311984632109,-0.3082,5583990,hueristic
1168000,38.40%,28.08%,0.2912,39.26480157796646,-0.2321,5585302,hueristic
1169000,38.90%,28.09%,0.2912,37.64189174878458,-0.2220,5586613,hueristic
1170000,39.10%,28.10%,0.2912,37.87168895666513,-0.2178,5588099,hueristic
1171000,36.30%,28.11%,0.2894,40.18288998406951,-0.2745,5589505,hueristic
1172000,39.50%,28.12%,0.2894,40.20617158345763,-0.2095,5590870,hueristic
1173000,37.60%,28.12%,0.2894,40.26766294440728,-0.2483,5592300,hueristic
1174000,36.60%,28.13%,0.2894,40.2431110279442,-0.2682,5593726,hueristic
1175000,36.00%,28.14%,0.2894,39.99035236410442,-0.2798,5594945,hueristic
1176000,39.00%,28.15%,0.2894,39.375577086984606,-0.2199,5596365,hueristic
1177000,39.60%,28.16%,0.2894,38.6819787681025,-0.2083,5597826,hueristic
1178000,35.60%,28.16%,0.2894,39.00185116926431,-0.2879,5599424,hueristic
1179000,35.40%,28.17%,0.2894,37.573928744734786,-0.2920,5600869,hueristic
1180000,37.40%,28.18%,0.2894,37.886877864860445,-0.2522,5602348,hueristic
1181000,38.00%,28.19%,0.2876,39.399493784198704,-0.2401,5603924,hueristic
1182000,36.20%,28.20%,0.2876,40.05454395558237,-0.2761,5605237,hueristic
1183000,37.80%,28.20%,0.2876,40.18193631747328,-0.2440,5606897,hueristic
1184000,37.80%,28.21%,0.2876,40.391454579270984,-0.2440,5608299,hueristic
1185000,36.40%,28.22%,0.2876,40.17554371133206,-0.2720,5609609,hueristic
1186000,36.40%,28.23%,0.2876,39.55191531426531,-0.2719,5610993,hueristic
1187000,37.10%,28.23%,0.2876,38.87861156311898,-0.2576,5612246,hueristic
1188000,38.90%,28.24%,0.2876,39.17887044142287,-0.2230,5613527,hueristic
1189000,36.10%,28.25%,0.2876,37.29124827140015,-0.2778,5614898,hueristic
1190000,36.20%,28.26%,0.2876,37.53785264567451,-0.2759,5616238,hueristic
1191000,37.20%,28.27%,0.2858,39.49234936855708,-0.2562,5617456,hueristic
1192000,35.70%,28.27%,0.2858,40.22540880892072,-0.2863,5619093,hueristic
1193000,36.20%,28.28%,0.2858,40.313303744705685,-0.2759,5620679,hueristic
1194000,34.70%,28.29%,0.2858,40.50602115326746,-0.3059,5621986,hueristic
1195000,36.50%,28.29%,0.2858,40.33322538005795,-0.2700,5623558,hueristic
1196000,37.60%,28.30%,0.2858,39.931584654716886,-0.2480,5624781,hueristic
1197000,36.30%,28.31%,0.2858,39.115452137616835,-0.2741,5626257,hueristic
1198000,36.80%,28.31%,0.2858,39.34273730055766,-0.2639,5627577,hueristic
1199000,34.10%,28.32%,0.2858,37.51678237771426,-0.3180,5628869,hueristic
1200000,36.60%,28.33%,0.2858,37.707450643964975,-0.2680,5630290,hueristic
1201000,36.10%,28.34%,0.2840,39.15360119624719,-0.2782,5631667,hueristic
1202000,35.10%,28.34%,0.2840,39.71759202572116,-0.2980,5633187,hueristic
1203000,39.60%,28.35%,0.2840,39.924288703114264,-0.2083,5634493,hueristic
1204000,41.20%,28.36%,0.2840,40.207657691752544,-0.1753,5635976,hueristic
1205000,36.60%,28.37%,0.2840,40.00862681437061,-0.2686,5637437,hueristic
1206000,36.00%,28.38%,0.2840,39.670127296017085,-0.2799,5638694,hueristic
1207000,37.30%,28.38%,0.2840,39.029106346272656,-0.2542,5639968,hueristic
1208000,38.50%,28.39%,0.2840,39.37378556936247,-0.2301,5641610,hueristic
1209000,37.80%,28.40%,0.2840,38.422740529312726,-0.2436,5643186,hueristic
1210000,36.80%,28.41%,0.2840,38.62414507958752,-0.2644,5644712,hueristic
1211000,37.70%,28.42%,0.2822,39.692267730662834,-0.2463,5646011,hueristic
1212000,38.40%,28.43%,0.2822,40.09297243931714,-0.2317,5647557,hueristic
1213000,39.50%,28.44%,0.2822,39.959592861649455,-0.2103,5648824,hueristic
1214000,34.80%,28.44%,0.2822,40.18960770587442,-0.3041,5650097,hueristic
1215000,36.70%,28.45%,0.2822,40.12773241177755,-0.2661,5651393,hueristic
1216000,36.70%,28.45%,0.2822,39.701017788442606,-0.2660,5652830,hueristic
1217000,39.80%,28.46%,0.2822,38.97417979411918,-0.2039,5654253,hueristic
1218000,41.00%,28.47%,0.2822,39.30504707861473,-0.1802,5655401,hueristic
1219000,37.40%,28.48%,0.2822,37.94149484305504,-0.2519,5656890,hueristic
1220000,36.70%,28.49%,0.2822,38.24964135785953,-0.2661,5658097,hueristic
1221000,37.50%,28.50%,0.2804,39.86030365818935,-0.2501,5659744,hueristic
1222000,38.90%,28.51%,0.2804,40.541921530109406,-0.2217,5661255,hueristic
1223000,37.10%,28.51%,0.2804,40.400467725294114,-0.2581,5662720,hueristic
1224000,34.70%,28.52%,0.2804,40.49354217414736,-0.3066,5663948,hueristic
1225000,34.50%,28.52%,0.2804,40.33092624707484,-0.3098,5665316,hueristic
1226000,37.30%,28.53%,0.2804,39.67163786169177,-0.2539,5666808,hueristic
1227000,37.70%,28.54%,0.2804,38.89326630516116,-0.2462,5668220,hueristic
1228000,38.00%,28.55%,0.2804,39.20119819021401,-0.2395,5669420,hueristic
1229000,38.10%,28.55%,0.2804,37.45449870182826,-0.2384,5670783,hueristic
