Battles,RollingWin,OverallWin,Epsilon,Speed,AvgReward,TableSize,Opponent
69000,36.41%,30.94%,0.4730,32.74370147328838,-0.2063,630083,maxbp
70000,36.54%,31.04%,0.4730,31.083687299352583,-0.2461,633343,maxbp
71000,39.40%,31.16%,0.4685,34.240671205662245,-0.2121,636626,maxbp
72000,39.95%,31.29%,0.4685,33.81974069597489,-0.1904,639963,maxbp
73000,38.97%,31.37%,0.4685,34.10739657529852,-0.2598,643197,maxbp
74000,38.57%,31.45%,0.4685,33.393502832593235,-0.2519,646557,maxbp
75000,38.32%,31.53%,0.4685,33.335174556280506,-0.2536,649672,maxbp
76000,38.30%,31.61%,0.4685,32.78661720606412,-0.2364,652765,maxbp
77000,37.76%,31.65%,0.4685,33.110176080005814,-0.3100,655839,maxbp
78000,37.70%,31.72%,0.4685,31.89730102485895,-0.2539,658814,maxbp
79000,37.86%,31.82%,0.4685,30.29325160822588,-0.2181,661892,maxbp
80000,37.77%,31.88%,0.4685,30.504320357252343,-0.2599,664950,maxbp
81000,40.50%,31.99%,0.4640,33.73684387610107,-0.1901,667869,maxbp
82000,39.25%,32.06%,0.4640,34.04779669512803,-0.2402,670747,maxbp
83000,38.60%,32.12%,0.4640,34.0303709676061,-0.2541,673561,maxbp
84000,38.98%,32.22%,0.4640,33.74833888578255,-0.1983,676343,maxbp
85000,38.34%,32.26%,0.4640,33.55249331009455,-0.2838,679114,maxbp
86000,38.50%,32.34%,0.4640,33.04209241712314,-0.2139,681736,maxbp
87000,38.03%,32.37%,0.4640,33.39569197110496,-0.2961,684389,maxbp
88000,37.97%,32.43%,0.4640,32.855379555720404,-0.2479,687161,maxbp
89000,38.26%,32.52%,0.4640,33.16513533731305,-0.1900,689744,maxbp
90000,38.40%,32.60%,0.4640,31.504170807830373,-0.2062,692352,maxbp
91000,41.00%,32.69%,0.4595,36.32681834442037,-0.1805,695222,maxbp
92000,39.60%,32.77%,0.4595,36.88052712223279,-0.2079,697792,maxbp
93000,39.00%,32.83%,0.4595,35.92820352035412,-0.2196,700333,maxbp
94000,39.40%,32.90%,0.4595,36.110274861214045,-0.2123,702788,maxbp
95000,37.10%,32.95%,0.4595,35.985065409912856,-0.2581,705168,maxbp
96000,39.70%,33.02%,0.4595,35.85762000200648,-0.2059,707583,maxbp
97000,40.70%,33.10%,0.4595,35.55136471049925,-0.1855,709989,maxbp
98000,40.50%,33.18%,0.4595,34.97834724429229,-0.1902,712350,maxbp
99000,36.60%,33.21%,0.4595,35.29287883790583,-0.2680,714661,maxbp
100000,41.20%,33.29%,0.4595,33.84629389939335,-0.1765,716913,maxbp
101000,42.10%,33.38%,0.4550,37.59585227872929,-0.1582,719111,maxbp
102000,40.10%,33.44%,0.4550,37.25692192252871,-0.1982,721446,maxbp
103000,41.40%,33.52%,0.4550,36.72081017710816,-0.1718,723680,maxbp
104000,39.50%,33.58%,0.4550,35.720666071450545,-0.2101,725895,maxbp
105000,40.50%,33.64%,0.4550,35.40564886758985,-0.1901,728112,maxbp
106000,39.70%,33.70%,0.4550,35.19564544558359,-0.2057,730403,maxbp
107000,39.80%,33.76%,0.4550,35.66883236197864,-0.2043,732575,maxbp
108000,40.80%,33.82%,0.4550,35.20116166827989,-0.1839,734653,maxbp
109000,42.10%,33.90%,0.4550,35.552252696672625,-0.1580,736786,maxbp
110000,41.40%,33.97%,0.4550,34.41654215165324,-0.1722,738914,maxbp
